datetime,open,close,high,low,volume
2013-12-11 13:55:00,133.65,133.6,133.7,133.6,860
2013-12-11 13:56:00,133.6,133.6,133.65,133.5,1664
2013-12-11 13:57:00,133.6,133.9,133.9,133.6,1378
2013-12-11 13:58:00,133.9,134.0,134.05,133.85,4112
2013-12-11 13:59:00,134.05,134.4,134.4,134.0,3980
2013-12-11 14:00:00,134.35,134.4,134.55,134.3,4014
2013-12-11 14:01:00,134.4,134.25,134.4,134.25,2574
2013-12-11 14:02:00,134.25,134.55,134.55,134.2,2818
2013-12-11 14:03:00,134.55,134.4,134.55,134.35,2580
2013-12-11 14:04:00,134.4,134.5,134.5,134.4,2068
2013-12-11 14:05:00,134.5,134.2,134.5,134.15,2310
2013-12-11 14:06:00,134.2,134.3,134.35,134.2,932
2013-12-11 14:07:00,134.25,134.15,134.25,134.1,2032
2013-12-11 14:08:00,134.15,134.15,134.2,134.05,2106
2013-12-11 14:09:00,134.15,134.15,134.2,134.05,1574
2013-12-11 14:10:00,134.15,134.15,134.3,134.15,1496
2013-12-11 14:11:00,134.15,134.15,134.25,134.15,966
